300000.00	0.1004909644	0.3866334981	0.2827263829	9.2901188194	0.8997374493	8.9340735954	0.7260987591	0.2776142909	0.1249264662	0.0784309331	0.0487122240	0.2725114059	0.1188759823	0.0685467000	0.0353374895	0.0051028850	0.0060504839	0.0098842332	0.0133747345	0.2755837967	9.5349595162	3588.0000000000	7663.2937562089	404.7779758453	8068.0717320542	1.3000000000
320000.00	0.2380946867	0.3045321323	0.1807759293	3.9537406201	0.6965011550	3.1969416845	0.3635467741	0.5799768030	0.2432664836	0.1768221326	0.0896878973	0.5765501267	0.2393945750	0.1695204548	0.0807288388	0.0034266763	0.0038719086	0.0073016777	0.0089590585	0.2819871297	4.7270012472	3502.0000000000	0.3343560141	0.0051354838	0.3394914979	1.4000000000
320000.00	0.2380946887	0.3045321302	0.1807759281	3.9537280057	0.6965010874	3.1969330534	0.3635478476	0.5799732017	0.2432654499	0.1768217506	0.0896877899	0.5764986299	0.2393456633	0.1695200887	0.0807287472	0.0034745718	0.0039197866	0.0073016619	0.0089590427	0.2819871299	4.7561669101	3524.0000000000	0.3590911032	0.0058078470	0.3648989502	1.5000000000
340000.00	0.1831157959	0.3305357058	0.2019125228	5.0744821575	0.7568950103	4.4630990498	0.4782721690	0.4635836072	0.1990190815	0.1477995005	0.0796037599	0.4603056873	0.1952782237	0.1391658150	0.0687721375	0.0032779199	0.0037408577	0.0086336856	0.0108316224	0.2869646530	5.6534375689	3476.0000000000	0.2917050377	0.0055277240	0.2972327616	1.5000000000
340000.00	0.1831157931	0.3305357000	0.2019125203	5.0744402708	0.7568948686	4.4630662175	0.4782746627	0.4635754225	0.1990166950	0.1477986307	0.0796035110	0.4602789600	0.1952573518	0.1391649960	0.0687719395	0.0032964625	0.0037593432	0.0086336347	0.0108315715	0.2869646535	5.6656749812	3498.0000000000	0.3124432952	0.0059853259	0.3184286211	1.6000000000
360000.00	0.2030944754	0.3303508337	0.1968041155	4.5397686193	0.7195014715	3.9295329952	0.4407790944	0.4567763504	0.1962643194	0.1534592736	0.0824580577	0.4541779949	0.1932980465	0.1445941600	0.0714740306	0.0025983556	0.0029662729	0.0088651136	0.0109840271	0.2908858546	5.2061195436	3438.0000000000	0.3116249626	0.0048640370	0.3164889996	1.6000000000
360000.00	0.2030944614	0.3303508576	0.1968041298	4.5397062213	0.7195012523	3.9208960491	0.4384296339	0.4644933993	0.1983786151	0.1543167729	0.0826930033	0.4618951217	0.1954124210	0.1454517445	0.0717090608	0.0025982775	0.0029661941	0.0088650284	0.0109839425	0.2908858555	5.2060348283	3460.0000000000	0.3286032767	0.0050425970	0.3336458737	1.7000000000
380000.00	0.2066010568	0.3363516498	0.1983726409	4.4309361803	0.7058139724	3.8459350551	0.4373043410	0.4334458268	0.1862546249	0.1515552984	0.0822550065	0.4310496896	0.1835476269	0.1428488458	0.0713591893	0.0023961372	0.0027069979	0.0087064525	0.0108958171	0.2945813120	5.0661333875	3407.0000000000	0.3146085605	0.0044558922	0.3190644528	1.7000000000
380000.00	0.2066010371	0.3363516775	0.1983726573	4.4308512639	0.7058136899	3.8242038771	0.4308236062	0.4529274027	0.1920870040	0.1537199841	0.0829030797	0.4505313693	0.1893801099	0.1450136477	0.0720073791	0.0023960334	0.0027068941	0.0087063364	0.0108957006	0.2945813140	5.0660178823	3429.0000000000	0.3303807440	0.0048725028	0.3352532468	1.8000000000
400000.00	0.2101001324	0.3417976331	0.1996604790	4.3260135542	0.6929638431	3.7521166232	0.4299843043	0.4227807510	0.1804997442	0.1511161801	0.0824797946	0.4208806540	0.1783376279	0.1418465806	0.0709604437	0.0019000971	0.0021621163	0.0092695995	0.0115193509	0.2979080136	5.0004427006	3377.0000000000	0.3174664875	0.0040607967	0.3215272842	1.8000000000
400000.00	0.2101001660	0.3417975828	0.1996604497	4.3259066150	0.6929634097	3.7520366055	0.4299919460	0.4227564077	0.1804924327	0.1511136019	0.0824790309	0.4207933051	0.1782673712	0.1418441606	0.0709598371	0.0019631026	0.0022250615	0.0092694413	0.0115191938	0.2979080153	5.0434491050	3399.0000000000	0.3388346522	0.0041079159	0.3429425680	1.9000000000
420000.00	0.2135228002	0.3467888876	0.2007216491	4.2312368249	0.6809182637	3.6877885156	0.4292060952	0.3946723906	0.1696199341	0.1487759187	0.0820922344	0.3928756627	0.1676025530	0.1396498529	0.0706627425	0.0017967278	0.0020173811	0.0091260658	0.0114294919	0.3008797413	4.9097684442	3350.0000000000	0.3202128188	0.0036835089	0.3238963277	1.9000000000
420000.00	0.2135227755	0.3467889173	0.2007216661	4.2311092023	0.6809178567	3.6876926976	0.4292154024	0.3946436784	0.1696111503	0.1487728263	0.0820913039	0.3928152714	0.1675621510	0.1396469501	0.0706620020	0.0018284070	0.0020489993	0.0091258761	0.0114293020	0.3008797435	4.9316646715	3372.0000000000	0.3351964528	0.0040346315	0.3392310843	2.0000000000
440000.00	0.2168250705	0.3514014348	0.2015982396	4.1390264345	0.6696466475	3.6096429228	0.4243631144	0.3812917021	0.1631328983	0.1480918095	0.0821506348	0.3798754576	0.1615310184	0.1390356437	0.0707471658	0.0014162445	0.0016018798	0.0090561658	0.0114034690	0.3035158456	4.6467548944	3325.0000000000	0.3228505708	0.0033273338	0.3261779046	2.0000000000
440000.00	0.2168250861	0.3514014266	0.2015982352	4.1388783307	0.6696461366	3.5955004762	0.4199637534	0.3938864898	0.1670918134	0.1494913647	0.0825905698	0.3924703711	0.1654900606	0.1404354208	0.0711873244	0.0014161187	0.0016017528	0.0090559439	0.0114032454	0.3035158503	4.6465768533	3347.0000000000	0.3392043630	0.0033638142	0.3425681773	2.1000000000
460000.00	0.2200511931	0.3556019808	0.2022717844	4.0571055952	0.6590019563	3.5412492182	0.4194834654	0.3683413172	0.1572695657	0.1475150598	0.0822489252	0.3670614834	0.1558343050	0.1379063494	0.0702532417	0.0012798338	0.0014352607	0.0096087104	0.0119956835	0.3058361567	4.7973648778	3301.0000000000	0.3253724354	0.0029943045	0.3283667400	2.1000000000
460000.00	0.2200512174	0.3556019409	0.2022717615	4.0569374390	0.6590013555	3.5411242282	0.4194961633	0.3683023163	0.1572575363	0.1475108945	0.0822476559	0.3669536116	0.1557534596	0.1379024554	0.0702522425	0.0013487047	0.0015040767	0.0096084391	0.0119954134	0.3058361600	4.8462358315	3323.0000000000	0.3428223880	0.0031574240	0.3459798120	2.2000000000
480000.00	0.2230919498	0.3595203466	0.2028173644	3.9823822090	0.6490682511	3.4920428221	0.4190893967	0.3445973643	0.1480435270	0.1457420226	0.0819353274	0.3434882004	0.1468034512	0.1362487792	0.0700222527	0.0011091639	0.0012400758	0.0094932434	0.0119130747	0.3078704784	4.6483231846	3279.0000000000	0.3277792019	0.0026856215	0.3304648234	2.2000000000
480000.00	0.2230918641	0.3595204598	0.2028174282	3.9821953602	0.6490678082	3.4919033084	0.4191037770	0.3445546874	0.1480301415	0.1457373644	0.0819338896	0.3434444160	0.1467889602	0.1362444245	0.0700211187	0.0011102714	0.0012411813	0.0094929400	0.0119127709	0.3078704823	4.6489979263	3301.0000000000	0.3376327026	0.0028520160	0.3404847186	2.3000000000
500000.00	0.2259757159	0.3631576243	0.2032380538	3.9097514744	0.6397548269	3.4151712153	0.4100752948	0.3476209091	0.1471632630	0.1469593500	0.0825162691	0.3467409854	0.1461739242	0.1375766031	0.0706872553	0.0008799237	0.0009893388	0.0093827469	0.0118290137	0.3096426971	4.4529644621	3260.0000000000	0.3300613924	0.0024015465	0.3324629389	2.3000000000
500000.00	0.2259758173	0.3631574719	0.2032379686	3.9095442656	0.6397539719	3.4150188703	0.4100914276	0.3475712898	0.1471478877	0.1469541055	0.0825146567	0.3466567083	0.1461239292	0.1375716934	0.0706859800	0.0009145815	0.0010239585	0.0093824121	0.0118286767	0.3096427020	4.4779989617	3282.0000000000	0.3507991198	0.0023742608	0.3531733805	2.4000000000
520000.00	0.2287125135	0.3665358824	0.2035491000	3.8435899281	0.6310026831	3.3725459579	0.4101024207	0.3256305448	0.1386783451	0.1454134254	0.0822219174	0.3247821439	0.1377384569	0.1355252619	0.0698655200	0.0008484010	0.0009398882	0.0098881635	0.0123563974	0.3111770028	4.6473923823	3240.0000000000	0.3322098325	0.0021417537	0.3343515863	2.4000000000
520000.00	0.2287125104	0.3665359246	0.2035491231	3.8433651137	0.6310020313	3.3723798104	0.4101202162	0.3255776089	0.1386616801	0.1454076944	0.0822201350	0.3247293459	0.1377219294	0.1354225322	0.0697667580	0.0008482631	0.0009397507	0.0099851622	0.0124533770	0.3111770083	4.6867797909	3262.0000000000	0.3443254824	0.0023495487	0.3466750311	2.5000000000
540000.00	0.2312376698	0.3697355267	0.2037971311	3.7876523921	0.6228743967	3.3372249870	0.4098397834	0.3062898408	0.1310491485	0.1441375643	0.0819854649	0.3055783643	0.1302607135	0.1341684725	0.0695284752	0.0007114765	0.0007884350	0.0099690918	0.0124569897	0.3125024083	4.5894608784	3223.0000000000	0.3342266423	0.0019055483	0.3361321906	2.5000000000
540000.00	0.2312375115	0.3697357665	0.2037972638	3.7874100787	0.6228740358	3.3345527029	0.4090241474	0.3084767954	0.1317828616	0.1443805804	0.0820670268	0.3077654494	0.1309945570	0.1344119186	0.0696104649	0.0007113460	0.0007883047	0.0099686618	0.0124565619	0.3125024144	4.5891921367	3245.0000000000	0.3386547299	0.0020497616	0.3407044915	2.6000000000
