2.000000E+04	0.8907670064	0.0185637848	0.0181146906	1.0660962058	0.1671568352	1.0662886900	0.1817358322	2.3512492073	2.2194753058	2.3823580275	2.2534498760	5.8895825251	5.9119454769	5.8891020517	5.9114750529	2.4771198374	2.3257892206	2.5127159150	2.3640029029	0.0078439419	2.4906137825	0.0232395807	0.000000E+00	0.000000E+00	0.000000E+00	-0.1000000000	5.9799373409	2129.0086873914
4.000000E+04	0.8819844754	0.0179426361	0.0179426361	1.0627996870	0.1664141922	1.0630001293	0.1809890811	2.3610952777	2.2336627967	2.3610952777	2.2336627967	5.5972402390	5.6202636087	5.5972402390	5.6202636087	2.4800155133	2.3346111839	2.4800155133	2.3346111839	0.0081942894	2.4893273892	0.0231215523	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	5.9387132543	2112.3941700729
6.000000E+04	0.8719695976	0.0173143008	0.0177333923	1.0578604187	0.1653378667	1.0580626022	0.1796874851	2.3625815494	2.2401656992	2.3333959485	2.2082283589	5.8281599385	5.8530986716	5.8293067016	5.8542318580	2.5060932512	2.3616316653	2.4720946823	2.3251529834	0.0084158755	2.5119678943	0.0225209247	5.0144640082	2.3038806525	2.2269700384	0.1000000000	5.9004215138	2095.5290058874
8.000000E+04	0.8630760019	0.0167275421	0.0175376349	1.0544949253	0.1645046979	1.0547021681	0.1786034071	2.3814567737	2.2606781660	2.3237042051	2.1976221316	5.5924157648	5.6086184953	5.5936119093	5.6098144311	2.5179629506	2.3772852859	2.4515440657	2.3060076676	0.0087059400	2.5197146484	0.0218598534	5.0979726770	2.3285863821	2.2389463794	0.2000000000	5.8622823852	2079.7614029824
1.000000E+05	0.8542540322	0.0161623710	0.0173368687	1.0498175036	0.1636708240	1.0500222296	0.1774024906	2.3860591106	2.2691703190	2.3019557704	2.1772952768	5.7061511294	5.7358184712	5.7091185820	5.7388356299	2.4853032000	2.3550755501	2.3924237443	2.2547865832	0.0090228860	2.4818950474	0.0210720651	5.0697478032	47.5086044205	44.0245076195	0.3000000000	5.8271038107	2064.9605629930
1.200000E+05	0.8445409834	0.0155923536	0.0171039648	1.0441565594	0.1625220484	1.0443650254	0.1759427071	2.3881803293	2.2746851231	2.2790431278	2.1554883460	5.5831555693	5.6055507341	5.5855867772	5.6079626267	2.5163147536	2.3851694237	2.3922424380	2.2517379779	0.0092099425	2.5093116919	0.0200849505	5.0301157620	27.1044980741	24.8973541768	0.4000000000	5.7913574063	2050.4022949713
1.400000E+05	0.8353451461	0.0150589498	0.0168843924	1.0394484000	0.1615419090	1.0396603835	0.1747206541	2.3955849463	2.2849514339	2.2621092697	2.1392213350	5.4066705772	5.4208273369	5.4084986435	5.4226490257	2.5330553900	2.4037730953	2.3801077370	2.2394648264	0.0095197799	2.5222660536	0.0190858592	4.9426606333	94.3244587545	88.3933761786	0.5000000000	5.7587596333	2036.4413819827
1.600000E+05	0.8260331945	0.0145339694	0.0166495258	1.0338166807	0.1605519880	1.0340300995	0.1733432810	2.3925648605	2.2854707652	2.2372914313	2.1159217634	5.5452934605	5.5745190324	5.5503458776	5.5796660301	2.4900405621	2.3709074674	2.3195329385	2.1866436623	0.0097908974	2.4746121831	0.0181006013	4.8978193103	11.2194794915	10.2576724669	0.6000000000	5.7272559381	2022.9895751303
1.800000E+05	0.8161051000	0.0140074059	0.0163875312	1.0269128429	0.1592501163	1.0271321269	0.1717886251	2.3907055480	2.2869278061	2.2147434595	2.0946655472	5.3784191360	5.3998302085	5.3841741564	5.4056261440	2.5197839184	2.3994119331	2.3203284741	2.1846272188	0.0099620226	2.5003853446	0.0171452523	4.8794621043	4.4545918284	4.1071091392	0.7000000000	5.6964274413	2010.1468231647
2.000000E+05	0.8062520110	0.0135074908	0.0161323249	1.0212573148	0.1581068651	1.0214787216	0.1701920813	2.3836076106	2.2831574341	2.1888731294	2.0704154416	5.2059786194	5.2187898028	5.2095212473	5.2223607674	2.5321447128	2.4128820057	2.3069965394	2.1709640215	0.0102411205	2.5087267843	0.0163562970	4.8453438610	151.8459789916	144.6708457374	0.8000000000	5.6667751270	1997.7554280572
