20000.00	0.3196361867	0.1095761317	0.5000000000	5.6920046021	1.4487992069	2.1320958648	0.1893815953	3.5599087373	1.2594176116	0.000000E+00	0.000000E+00	3.5387810975	1.2349883018	0.000000E+00	0.000000E+00	0.0211276398	0.0244293098	0.000000E+00	0.000000E+00	0.1972348514	4.6301700775	5740.0000000000	-0.1235651214	-0.0024402333	-0.1260053547	-0.1000000000
40000.00	0.3712654875	0.1235946508	0.5000000000	4.7393211274	1.2185023064	1.6992609999	0.1527509426	3.0400601275	1.0657513638	0.000000E+00	0.000000E+00	3.0233501823	1.0464602757	0.000000E+00	0.000000E+00	0.0167099452	0.0192910881	0.000000E+00	0.000000E+00	0.1959272383	4.1305196929	5044.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
60000.00	0.2860347514	0.1416211182	0.5000000000	4.7944602104	1.1640450495	2.2717879505	0.2321825446	2.5226722599	0.9318625050	0.000000E+00	0.000000E+00	2.5058330445	0.9123711435	0.000000E+00	0.000000E+00	0.0168392154	0.0194913615	0.000000E+00	0.000000E+00	0.2117207515	4.7695770325	4499.0000000000	0.0913971576	0.0019518067	0.0933489643	0.1000000000
60000.00	0.2860347483	0.1416211196	0.5000000000	5.0274382146	1.1656970293	2.5047687916	0.2338351323	2.5226694230	0.9318618971	0.000000E+00	0.000000E+00	2.5058302288	0.9123705613	0.000000E+00	0.000000E+00	0.0168391942	0.0194913357	0.000000E+00	0.000000E+00	0.2117222127	4.7695710739	4488.0000000000	3660.2258651251	78.1649412151	3738.3908063401	0.1000000000
80000.00	0.1856853077	0.2371427942	0.5000000000	5.4232534450	1.0766166787	3.5337518109	0.4046684573	1.8895016341	0.6719482214	0.000000E+00	0.000000E+00	1.8843637744	0.6640383490	0.000000E+00	0.000000E+00	0.0051378597	0.0079098724	0.000000E+00	0.000000E+00	0.2168914380	2.4368127939	4070.0000000000	0.1308603947	0.0015886145	0.1324490092	0.2000000000
80000.00	0.1856856350	0.2371423473	0.5000000000	5.5443134864	1.0771718271	3.6548164118	0.4052241503	1.8894970746	0.6719476768	0.000000E+00	0.000000E+00	1.8843592281	0.6640378250	0.000000E+00	0.000000E+00	0.0051378465	0.0079098519	0.000000E+00	0.000000E+00	0.2168866484	2.4368019395	4059.0000000000	2711.9502481100	32.9224104319	2744.8726585420	0.2000000000
100000.00	0.2524696800	0.1747059100	0.5000000000	4.5766061144	0.9997321600	2.7226067746	0.2856510622	1.8539993398	0.7140810978	0.000000E+00	0.000000E+00	1.8397445857	0.6975513829	0.000000E+00	0.000000E+00	0.0142547542	0.0165297149	0.000000E+00	0.000000E+00	0.2260721821	4.9807796017	3729.0000000000	0.2097380118	0.0049719377	0.2147099495	0.3000000000
100000.00	0.2524696751	0.1747059150	0.5000000000	4.8202456736	1.0012557329	2.9662536307	0.2871762931	1.8539920429	0.7140794398	0.000000E+00	0.000000E+00	1.8397373472	0.6975497880	0.000000E+00	0.000000E+00	0.0142546957	0.0165296518	0.000000E+00	0.000000E+00	0.2260817943	4.9807593208	3718.0000000000	2931.9080582803	69.5022501023	3001.4103083827	0.3000000000
120000.00	0.0424296565	0.3767532081	0.5000000000	21.6924433916	1.0397825178	21.4405691731	0.8879156806	0.2518742185	0.1518668372	0.000000E+00	0.000000E+00	0.2187105548	0.1089472477	0.000000E+00	0.000000E+00	0.0331636637	0.0429195895	0.000000E+00	0.000000E+00	0.2109325100	24.9890333854	3553.0000000000	0.0436858976	0.0172281620	0.0609140596	0.4000000000
120000.00	0.0424296374	0.3767533425	0.5000000000	22.9150589290	1.0410701759	22.6631861507	0.8892037836	0.2518727784	0.1518663924	0.000000E+00	0.000000E+00	0.2187093105	0.1089470185	0.000000E+00	0.000000E+00	0.0331634679	0.0429193739	0.000000E+00	0.000000E+00	0.2109275455	24.9888947692	3544.0000000000	460.7272820114	181.6944114856	642.4216934970	0.4000000000
140000.00	0.4115304253	0.1959450752	0.5000000000	2.8140159125	0.7180668743	1.2690694136	0.1436685237	1.5449464989	0.5743983507	0.000000E+00	0.000000E+00	1.5361004284	0.5642261571	0.000000E+00	0.000000E+00	0.0088460705	0.0101721936	0.000000E+00	0.000000E+00	0.2205563266	3.4666879096	3157.0000000000	0.2828665264	0.0050636071	0.2879301335	0.5000000000
140000.00	0.4115304153	0.1959450796	0.5000000000	2.9822152399	0.7197832112	1.4372753839	0.1453863335	1.5449398560	0.5743968777	0.000000E+00	0.000000E+00	1.5360938251	0.5642247269	0.000000E+00	0.000000E+00	0.0088460309	0.0101721508	0.000000E+00	0.000000E+00	0.2205571059	3.4666724409	3146.0000000000	4277.1471617413	76.5654502359	4353.7126119772	0.5000000000
160000.00	0.4010829931	0.2101778700	0.5000000000	2.8728209397	0.6792770254	1.4875820891	0.1541412002	1.3852388505	0.5251358251	0.000000E+00	0.000000E+00	1.3771201067	0.5157939609	0.000000E+00	0.000000E+00	0.0081187438	0.0093418643	0.000000E+00	0.000000E+00	0.2298710405	3.4127605635	2936.0000000000	0.3085985864	0.0056240065	0.3142225929	0.6000000000
