20000.00	0.3037662106	0.0633644509	0.5000000000	9.1830742971	2.5474068648	2.2943051797	0.1902452400	6.8887691174	2.3571616247	0.000000E+00	0.000000E+00	6.8489745162	2.3110581283	0.000000E+00	0.000000E+00	0.0397946012	0.0461034964	0.000000E+00	0.000000E+00	0.1837962038	5.0431261088	9948.0000000000	-0.2311423732	-0.0046151655	-0.2357575387	-0.1000000000
40000.00	0.3260763315	0.0785717411	0.5000000000	7.4306164947	2.0161101914	2.0619979816	0.1736435212	5.3686185131	1.8424666702	0.000000E+00	0.000000E+00	5.3384780396	1.8075783903	0.000000E+00	0.000000E+00	0.0301404735	0.0348882799	0.000000E+00	0.000000E+00	0.1862814029	4.7363789618	7992.0000000000	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
60000.00	0.4411318539	0.0928500578	0.5000000000	5.4618091991	1.5393186855	1.0832641192	0.1018265849	4.3785450799	1.4374921005	0.000000E+00	0.000000E+00	4.3574903684	1.4131893627	0.000000E+00	0.000000E+00	0.0210547116	0.0243027379	0.000000E+00	0.000000E+00	0.1733669885	3.9098623705	6717.0000000000	0.1414256645	0.0024239815	0.1438496460	0.1000000000
60000.00	0.4411318503	0.0928500586	0.5000000000	5.6519288687	1.5413982726	1.2733870707	0.1039067468	4.3785417980	1.4374915258	0.000000E+00	0.000000E+00	4.3574871041	1.4131888092	0.000000E+00	0.000000E+00	0.0210546939	0.0243027166	0.000000E+00	0.000000E+00	0.1733685617	3.9098591277	6706.0000000000	5663.7416450583	97.0743633050	5760.8160083633	0.1000000000
80000.00	0.0183253774	0.4651410512	0.5000000000	51.7109840331	1.0554485885	51.6756878266	0.9794691672	0.0352962064	0.0759794213	0.000000E+00	0.000000E+00	0.0035107551	0.0019688790	0.000000E+00	0.000000E+00	0.0317854513	0.0740105423	0.000000E+00	0.000000E+00	0.1886460789	29.5694364928	5536.0000000000	0.0004039997	0.0149750810	0.0153790807	0.2000000000
80000.00	0.0183253964	0.4651410957	0.5000000000	53.1737872740	1.0561113638	53.1384911460	0.9801321131	0.0352961280	0.0759792507	0.000000E+00	0.000000E+00	0.0035107491	0.0019688796	0.000000E+00	0.000000E+00	0.0317853788	0.0740103711	0.000000E+00	0.000000E+00	0.1886472505	29.5693718769	5511.0000000000	8.3724724053	310.3431174029	318.7155898082	0.2000000000
100000.00	0.4422378552	0.1232487165	0.5000000000	4.1319099126	1.1397367929	1.0617649938	0.1032217516	3.0701449188	1.0365150413	0.000000E+00	0.000000E+00	3.0552194600	1.0192747762	0.000000E+00	0.000000E+00	0.0149254588	0.0172402651	0.000000E+00	0.000000E+00	0.1842687836	3.6790872827	5060.0000000000	0.3049139655	0.0051842241	0.3100981896	0.3000000000
100000.00	0.4422378861	0.1232487106	0.5000000000	4.3117927976	1.1417089218	1.2416566657	0.1051954985	3.0701361319	1.0365134233	0.000000E+00	0.000000E+00	3.0552107176	1.0192732065	0.000000E+00	0.000000E+00	0.0149254143	0.0172402169	0.000000E+00	0.000000E+00	0.1842698976	3.6790761246	5049.0000000000	4262.3653726218	72.4697834172	4334.8351560390	0.3000000000
120000.00	0.3787139203	0.1384196045	0.5000000000	4.0583573846	1.0735434726	1.4476133772	0.1487677726	2.6107440074	0.9247757000	0.000000E+00	0.000000E+00	2.5962544144	0.9080685635	0.000000E+00	0.000000E+00	0.0144895930	0.0167071366	0.000000E+00	0.000000E+00	0.2004769961	4.0112874744	4510.0000000000	0.3633840881	0.0066559003	0.3700399884	0.4000000000
120000.00	0.3787139170	0.1384196055	0.5000000000	4.2530616705	1.0753715213	1.6423288046	0.1505980594	2.6107328659	0.9247734619	0.000000E+00	0.000000E+00	2.5962433365	0.9080663926	0.000000E+00	0.000000E+00	0.0144895293	0.0167070692	0.000000E+00	0.000000E+00	0.2004788919	4.0112698685	4499.0000000000	3832.3808028025	70.1955756180	3902.5763784206	0.4000000000
