5000.0000000094	0.0434081719	0.3909174364	0.3090556685	2.0618731515	0.5824494685	1.6230573785	0.3064835523	0.0022119310	0.0017609990	0.0025059579	0.0046189029	0.0017650641	0.0012149241	0.0004093497	0.0002938339	0.0002172797	0.0002826146	0.0010813537	0.0025387998	0.5000000000	1.4072891443	613.0000000000	0.5000000000	7.4664609852	644.2050948726
5000.0000000094	0.3555236748	0.4968059284	0.4800230959	22.0981679150	0.9373086600	22.0556737756	0.9152114432	0.3762658353	0.2376626291	0.0757573908	0.0572818890	0.3751501516	0.2360336496	0.0733710325	0.0522181014	0.0212652531	0.0237999943	0.0216368280	0.0271731704	0.5000000000	29.0722343664	671.0000000000	0.5000000000	7.4664609852	644.2050948726
9999.9999999947	0.0435387498	0.3907161379	0.3086982704	2.0711969900	0.5835033682	1.6317897177	0.3074774772	0.0022403670	0.0017798207	0.0025306973	0.0046449866	0.0017879282	0.0012278703	0.0004140273	0.0002968515	0.0002187772	0.0002848700	0.0010892117	0.0025514246	0.4990000000	1.4164652086	613.0000000000	0.4990000000	7.4706661046	644.2252193695
9999.9999999947	0.3545481197	0.4967759633	0.4798965931	22.0286398519	0.9372633777	21.9859395742	0.9151240706	0.3765961257	0.2376106042	0.0759057001	0.0573375008	0.3754880005	0.2359065759	0.0735379584	0.0522663460	0.0211262935	0.0236582530	0.0215983648	0.0271333584	0.4990000000	28.9494007794	671.0000000000	0.4990000000	7.4706661046	644.2252193695
1.500000E+04	0.0436702605	0.3905154502	0.3083414103	2.0805779780	0.5845670419	1.6404589986	0.3083998216	0.0022655576	0.0017978422	0.0025514451	0.0046720856	0.0018208265	0.0012574416	0.0004254607	0.0003054332	0.0002203981	0.0002868422	0.0010964908	0.0025632404	0.4980000000	1.4259148587	613.0000000000	0.4980000000	7.4740510812	644.2046448839
1.500000E+04	0.3535650414	0.4967453896	0.4797695899	21.9588939635	0.9372177370	21.9161961072	0.9150538878	0.3770735021	0.2375270818	0.0760848411	0.0573953428	0.3759737892	0.2359344084	0.0736993240	0.0523225686	0.0209959376	0.0235156763	0.0215680722	0.0270918212	0.4980000000	28.8051983252	671.0000000000	0.4980000000	7.4740510812	644.2046448839
2.000000E+04	0.0438026310	0.3903153598	0.3079852634	2.0900179965	0.5856406027	1.6494501832	0.3094816375	0.0022929750	0.0018166036	0.0025724409	0.0047012803	0.0018418486	0.0012697770	0.0004302373	0.0003084993	0.0002221189	0.0002888579	0.0011041490	0.0025756197	0.4970000000	1.4358123005	613.0000000000	0.4970000000	7.4769641357	644.2085197870
2.000000E+04	0.3525740348	0.4967137720	0.4796420722	21.8889172309	0.9371715022	21.8459170472	0.9149665209	0.3774423746	0.2374607888	0.0762464280	0.0574507595	0.3763503378	0.2358580386	0.0738505406	0.0523765621	0.0208558743	0.0233706770	0.0215327772	0.0270534519	0.4970000000	28.6931964425	671.0000000000	0.4970000000	7.4769641357	644.2085197870
2.500000E+04	0.0439358214	0.3901158523	0.3076297538	2.0995168891	0.5867240873	1.6583148096	0.3104381277	0.0023210148	0.0018345404	0.0025939723	0.0047334450	0.0018646219	0.0012829919	0.0004349731	0.0003116430	0.0002238852	0.0002909026	0.0011120420	0.0025884584	0.4960000000	1.4461107864	613.0000000000	0.4960000000	7.4796330689	644.1398965026
2.500000E+04	0.3515750716	0.4966814130	0.4795140129	21.8186921838	0.9371247510	21.7757212801	0.9148933145	0.3779778687	0.2374076545	0.0764080531	0.0575048360	0.3768944518	0.2358111045	0.0740190615	0.0524227457	0.0207326776	0.0232332049	0.0215024510	0.0270179031	0.4960000000	28.5553425519	671.0000000000	0.4960000000	7.4796330689	644.1398965026
3.000000E+04	0.0440698462	0.3899169891	0.3072749028	2.1092623444	0.5878178799	1.6674533564	0.3114398314	0.0023492737	0.0018543255	0.0026159766	0.0047692616	0.0018877893	0.0012963770	0.0004398558	0.0003148184	0.0002255481	0.0002928708	0.0011202123	0.0026011836	0.4950000000	1.4559899160	613.0000000000	0.4950000000	7.4822330717	644.1686457839
3.000000E+04	0.3505680930	0.4966480328	0.4793810374	21.7482053467	0.9370774470	21.7049854625	0.9148137795	0.3783784398	0.2373341111	0.0765624741	0.0575612784	0.3773027556	0.2357550681	0.0740762435	0.0524723321	0.0206048854	0.0230891587	0.0214659479	0.0269824634	0.4950000000	28.3955013538	671.0000000000	0.4950000000	7.4822330717	644.1686457839
3.500000E+04	0.0442049236	0.3897188226	0.3069207932	2.1191621495	0.5889221071	1.6767921962	0.3124892685	0.0023804078	0.0018742162	0.0026388606	0.0048125948	0.0019122419	0.0013102998	0.0004449177	0.0003181991	0.0002273133	0.0002949687	0.0011281322	0.0026136603	0.4940000000	1.4665940843	613.0000000000	0.4940000000	7.4849276292	644.1506962326
3.500000E+04	0.3495530787	0.4966137348	0.4792430212	21.6779904869	0.9370296126	21.6342955006	0.9147307890	0.3787193945	0.2372427994	0.0767233767	0.0576155800	0.3776510386	0.2356467987	0.0742309126	0.0525229170	0.0204793457	0.0229489839	0.0214283953	0.0269442727	0.4940000000	28.2775658801	671.0000000000	0.4940000000	7.4849276292	644.1506962326
4.000000E+04	0.0443412236	0.3895214110	0.3065674565	2.1291275067	0.5900370823	1.6861653989	0.3135433045	0.0024078939	0.0018974243	0.0026618118	0.0048430238	0.0019353446	0.0013236727	0.0004508324	0.0003219301	0.0002289660	0.0002970336	0.0011361142	0.0026269221	0.4930000000	1.4765753103	613.0000000000	0.4930000000	7.4879043496	644.1385965351
4.000000E+04	0.3485298495	0.4965783988	0.4791044676	21.6080758213	0.9369811795	21.5642010226	0.9146438384	0.3791070736	0.2371960857	0.0768879874	0.0576703494	0.3780462728	0.2355919161	0.0743867499	0.0525714918	0.0203521531	0.0228137008	0.0213925666	0.0269049576	0.4930000000	28.1428400769	671.0000000000	0.4930000000	7.4879043496	644.1385965351
