8.00	0.1712543162	0.3941388782	0.5000000000	5.1078811604	0.7446645602	4.8385867990	0.5982953400	0.2692943613	0.1463692201	0.000000E+00	0.000000E+00	0.2624333242	0.1383219164	0.000000E+00	0.000000E+00	0.0068610371	0.0080473038	0.000000E+00	0.000000E+00	0.3736112373	5.4084029603	4057.0000000000
8.50	0.1712583022	0.3941389441	0.5000000000	5.1077686861	0.7446614751	4.8384661593	0.5982889681	0.2693025267	0.1463725070	0.000000E+00	0.000000E+00	0.2624397812	0.1383235227	0.000000E+00	0.000000E+00	0.0068627455	0.0080489842	0.000000E+00	0.000000E+00	0.3736112383	5.4097505623	4057.0000000000
9.00	0.1712593525	0.3941381087	0.5000000000	5.1077791552	0.7446604835	4.8384722862	0.5982855865	0.2693068691	0.1463748970	0.000000E+00	0.000000E+00	0.2624427613	0.1383245278	0.000000E+00	0.000000E+00	0.0068641077	0.0080503692	0.000000E+00	0.000000E+00	0.3736112394	5.4108128765	4057.0000000000
9.50	0.1712589894	0.3941361802	0.5000000000	5.1078031192	0.7446598116	4.8384934188	0.5982825302	0.2693097004	0.1463772814	0.000000E+00	0.000000E+00	0.2624448916	0.1383261966	0.000000E+00	0.000000E+00	0.0068648087	0.0080510848	0.000000E+00	0.000000E+00	0.3736112415	5.4113389822	4068.0000000000
10.00	0.1712592928	0.3941343621	0.5000000000	5.1077847988	0.7446578058	4.8384886916	0.5982847345	0.2692961071	0.1463730713	0.000000E+00	0.000000E+00	0.2624310481	0.1383217430	0.000000E+00	0.000000E+00	0.0068650590	0.0080513284	0.000000E+00	0.000000E+00	0.3736112411	5.4115112828	4068.0000000000
10.50	0.1712594210	0.3941345661	0.5000000000	5.1077825616	0.7446569122	4.8385029342	0.5982907493	0.2692796274	0.1463661629	0.000000E+00	0.000000E+00	0.2624144477	0.1383147128	0.000000E+00	0.000000E+00	0.0068651797	0.0080514501	0.000000E+00	0.000000E+00	0.3736112389	5.4116092315	4068.0000000000
11.00	0.1712582144	0.3941352950	0.5000000000	5.1078412835	0.7446583162	4.8385622118	0.5982930158	0.2692790718	0.1463653004	0.000000E+00	0.000000E+00	0.2624138165	0.1383137518	0.000000E+00	0.000000E+00	0.0068652553	0.0080515486	0.000000E+00	0.000000E+00	0.3736112382	5.4116788198	4068.0000000000
11.50	0.1712555640	0.3941355222	0.5000000000	5.1079355572	0.7446612247	4.8386516668	0.5982941644	0.2692838904	0.1463670603	0.000000E+00	0.000000E+00	0.2624188816	0.1383157304	0.000000E+00	0.000000E+00	0.0068650087	0.0080513299	0.000000E+00	0.000000E+00	0.3736112377	5.4114875944	4068.0000000000
12.00	0.1712542258	0.3941360905	0.5000000000	5.1079487576	0.7446629358	4.8386625851	0.5982953926	0.2692861725	0.1463675431	0.000000E+00	0.000000E+00	0.2624216220	0.1383166812	0.000000E+00	0.000000E+00	0.0068645505	0.0080508619	0.000000E+00	0.000000E+00	0.3736112369	5.4111342056	4068.0000000000
12.50	0.1712545106	0.3941373607	0.5000000000	5.1079277026	0.7446635524	4.8386384401	0.5982956806	0.2692892625	0.1463678718	0.000000E+00	0.000000E+00	0.2624247950	0.1383171068	0.000000E+00	0.000000E+00	0.0068644675	0.0080507650	0.000000E+00	0.000000E+00	0.3736112360	5.4110861792	4068.0000000000
13.00	0.1712542977	0.3941384743	0.5000000000	5.1079450728	0.7446649142	4.8386475328	0.5982944514	0.2692975401	0.1463704628	0.000000E+00	0.000000E+00	0.2624329479	0.1383195662	0.000000E+00	0.000000E+00	0.0068645922	0.0080508966	0.000000E+00	0.000000E+00	0.3736112358	5.4111997770	4068.0000000000
13.50	0.1712537970	0.3941386493	0.5000000000	5.1079614721	0.7446661334	4.8386520479	0.5982909862	0.2693094242	0.1463751473	0.000000E+00	0.000000E+00	0.2624447603	0.1383241751	0.000000E+00	0.000000E+00	0.0068646639	0.0080509722	0.000000E+00	0.000000E+00	0.3736112369	5.4112586948	4068.0000000000
14.00	0.1712543151	0.3941381911	0.5000000000	5.1079320477	0.7446656405	4.8386190043	0.5982886472	0.2693130434	0.1463769933	0.000000E+00	0.000000E+00	0.2624483200	0.1383259748	0.000000E+00	0.000000E+00	0.0068647234	0.0080510184	0.000000E+00	0.000000E+00	0.3736112376	5.4112993247	4068.0000000000
14.50	0.1712555574	0.3941381065	0.5000000000	5.1078868718	0.7446643085	4.8385768722	0.5982884615	0.2693099996	0.1463758470	0.000000E+00	0.000000E+00	0.2624450915	0.1383246578	0.000000E+00	0.000000E+00	0.0068649081	0.0080511892	0.000000E+00	0.000000E+00	0.3736112375	5.4114437616	4068.0000000000
15.00	0.1712563907	0.3941380233	0.5000000000	5.1078720807	0.7446634397	4.8385624522	0.5982876905	0.2693096285	0.1463757492	0.000000E+00	0.000000E+00	0.2624444198	0.1383242581	0.000000E+00	0.000000E+00	0.0068652087	0.0080514911	0.000000E+00	0.000000E+00	0.3736112379	5.4116795483	4068.0000000000
15.50	0.1712561982	0.3941374035	0.5000000000	5.1078912811	0.7446632876	4.8385813906	0.5982869837	0.2693098905	0.1463763038	0.000000E+00	0.000000E+00	0.2624445294	0.1383246488	0.000000E+00	0.000000E+00	0.0068653611	0.0080516550	0.000000E+00	0.000000E+00	0.3736112385	5.4117911789	4068.0000000000
16.00	0.1712560611	0.3941367605	0.5000000000	5.1078888504	0.7446628384	4.8385827747	0.5982876281	0.2693060757	0.1463752103	0.000000E+00	0.000000E+00	0.2624407842	0.1383236270	0.000000E+00	0.000000E+00	0.0068652915	0.0080515834	0.000000E+00	0.000000E+00	0.3736112386	5.4117274787	4068.0000000000
16.50	0.1712564211	0.3941366746	0.5000000000	5.1078732198	0.7446621122	4.8385727908	0.5982891495	0.2693004290	0.1463729626	0.000000E+00	0.000000E+00	0.2624351658	0.1383214132	0.000000E+00	0.000000E+00	0.0068652632	0.0080515494	0.000000E+00	0.000000E+00	0.3736112381	5.4117040290	4068.0000000000
17.00	0.1712562920	0.3941369383	0.5000000000	5.1078858504	0.7446622402	4.8385879726	0.5982905099	0.2692978779	0.1463717303	0.000000E+00	0.000000E+00	0.2624325970	0.1383201566	0.000000E+00	0.000000E+00	0.0068652808	0.0080515737	0.000000E+00	0.000000E+00	0.3736112376	5.4117215218	4068.0000000000
17.50	0.1712555426	0.3941370569	0.5000000000	5.1079145221	0.7446630951	4.8386146896	0.5982906807	0.2692998325	0.1463724144	0.000000E+00	0.000000E+00	0.2624346266	0.1383209061	0.000000E+00	0.000000E+00	0.0068652059	0.0080515083	0.000000E+00	0.000000E+00	0.3736112376	5.4116640731	4068.0000000000
18.00	0.1712550629	0.3941370312	0.5000000000	5.1079231760	0.7446635914	4.8386221722	0.5982906853	0.2693010037	0.1463729062	0.000000E+00	0.000000E+00	0.2624359450	0.1383215458	0.000000E+00	0.000000E+00	0.0068650587	0.0080513604	0.000000E+00	0.000000E+00	0.3736112376	5.4115476997	4068.0000000000
18.50	0.1712551382	0.3941373027	0.5000000000	5.1079134058	0.7446636486	4.8386131433	0.5982912324	0.2693002625	0.1463724162	0.000000E+00	0.000000E+00	0.2624352915	0.1383211497	0.000000E+00	0.000000E+00	0.0068649710	0.0080512665	0.000000E+00	0.000000E+00	0.3736112372	5.4114822880	4068.0000000000
19.00	0.1712552896	0.3941377068	0.5000000000	5.1079103972	0.7446638185	4.8386085870	0.5982910662	0.2693018102	0.1463727523	0.000000E+00	0.000000E+00	0.2624368045	0.1383214518	0.000000E+00	0.000000E+00	0.0068650057	0.0080513005	0.000000E+00	0.000000E+00	0.3736112371	5.4115151885	4068.0000000000
