1999.9999999987	1.3108905772	0.2160552933	0.2160553037	0.9445570195	0.1678121166	0.9592950635	0.4390939445	1.3613947545	1.0863035488	1.3613948684	1.0863046587	1.6187896034	1.5571492538	1.6187896034	1.5571492554	1.2852408225	1.1034829607	1.2852416372	1.1034869233	4.091605E-16	1.2001156128	0.0314077181	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	10.1041248490	778.8929441910
4000.0000000058	1.2842590329	0.2125722219	0.2179131777	0.9399125099	0.1689090284	0.9556532080	0.4441773198	1.3666599841	1.1063517281	1.3319281130	1.0614688066	1.6007605060	1.5372471960	1.5838260213	1.5225722397	1.2961505972	1.1243602750	1.2634563763	1.0833029081	4.322151E-16	1.2014284909	0.0365852274	1.5367692327	1.1241489057	1.1060390487	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.0500000000	9.9196188249	762.0143741016
6000.0000000131	1.2653169407	0.2084837662	0.2189193031	0.9277899738	0.1684803305	0.9442240592	0.4440809510	1.3772807056	1.1277315526	1.3102647078	1.0411354229	1.5934915824	1.5283034583	1.5604478061	1.4996681427	1.2978768831	1.1353832713	1.2352165655	1.0569831939	4.343907E-16	1.1916752907	0.0340428714	1.5276367434	1.1351073862	1.1274705820	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.1000000000	9.7460415659	747.1273045435
8000.0000000203	1.2441718207	0.2049082952	0.2202552045	0.9172023189	0.1673600218	0.9344360031	0.4431038157	1.3838136438	1.1469838087	1.2877949728	1.0224040836	1.5820429063	1.5169762794	1.5344394616	1.4754847384	1.2987555739	1.1459166761	1.2094284167	1.0339986990	4.304359E-16	1.1806832785	0.0281364086	1.5164442994	1.1457217625	1.1466951566	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.1500000000	9.6019444576	733.6830823074
9999.9999999947	1.2178133164	0.2018022766	0.2219371458	0.9102744971	0.1657456801	0.9284997336	0.4416812758	1.3850501977	1.1625946150	1.2638568963	1.0045769387	1.5650598641	1.5010637934	1.5046848750	1.4481427163	1.3014893104	1.1587652033	1.1891073171	1.0169879942	4.018837E-16	1.1718240435	0.0217674425	1.5007328317	1.1584183262	1.1622753486	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.2000000000	9.5096221185	721.5209674395
1.200000E+04	1.1970697160	0.1987229417	0.2234876885	0.8983168783	0.1634161529	0.9173083283	0.4378172364	1.3883214192	1.1783807207	1.2440290114	0.9893138691	1.5533357240	1.4904265227	1.4811428612	1.4266786420	1.2990146972	1.1654715002	1.1659405793	0.9969402468	3.980949E-16	1.1566926540	0.0164554093	1.4899899475	1.1652989002	1.1780690506	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.2500000000	9.4206190134	710.6435847759
1.400000E+04	1.1721535759	0.1958110518	0.2250811611	0.8896209269	0.1608473619	0.9094998936	0.4337503678	1.3883601443	1.1912088827	1.2240931566	0.9749769607	1.5388029384	1.4773020777	1.4558744210	1.4034702553	1.2974818768	1.1732240628	1.1466616525	0.9810278526	3.956029E-16	1.1427800496	0.0140992037	1.4766151841	1.1731222791	1.1908244205	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.3000000000	9.3399502287	700.7061433660
1.600000E+04	1.1545154241	0.1921384347	0.2256984519	0.8743240266	0.1575754139	0.8947002540	0.4268427958	1.3932679635	1.2062357717	1.2095633840	0.9629210861	1.5326489676	1.4729760134	1.4405951564	1.3902500967	1.2891062324	1.1733413997	1.1226788050	0.9611179074	3.926455E-16	1.1219225004	0.0153241022	1.4724102106	1.1730407041	1.2058813667	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.3500000000	9.2971971414	691.6669583151
1.800000E+04	1.1349996697	0.1887981512	0.2265836226	0.8598183207	0.1543365967	0.8807308169	0.4198706446	1.3947733310	1.2178125895	1.1939237026	0.9507565198	1.5233953130	1.4650467337	1.4225035627	1.3736045155	1.2802097510	1.1723654777	1.1002539652	0.9424060015	3.848864E-16	1.1002835639	0.0184148155	1.4647139504	1.1721646841	1.2174983342	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.4000000000	9.2606485821	683.2969189426
2.000000E+04	1.1108622878	0.1857687566	0.2275861872	0.8502062227	0.1515592724	0.8718800984	0.4147901109	1.3923459029	1.2267837886	1.1782904361	0.9401325927	1.5094511797	1.4533442992	1.4020343627	1.3553133007	1.2776275454	1.1768900437	1.0857965909	0.9306351343	5.881709E-16	1.0848223570	0.0219591511	1.4531657741	1.1767657937	1.2264971985	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.4500000000	9.2212600715	675.5978376351
2.200000E+04	1.0904872113	0.1823618046	0.2281223498	0.8374651735	0.1483754974	0.8596277998	0.4077138620	1.3943152022	1.2382026614	1.1672644092	0.9323145811	1.5022997401	1.4481694208	1.3886109317	1.3434841206	1.2723909930	1.1784981185	1.0700917580	0.9174300756	3.797474E-16	1.0673299589	0.0253702344	1.4480333798	1.1782748675	1.2380373986	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.5000000000	9.1809415261	668.5538403850
2.400000E+04	1.0707951284	0.1789884586	0.2285885231	0.8244712350	0.1454263740	0.8470013722	0.4003527472	1.3947868010	1.2464423442	1.1547774645	0.9226162729	1.4950502974	1.4419429733	1.3743053468	1.3300658882	1.2625843096	1.1754403881	1.0527248640	0.9034780993	3.770280E-16	1.0471155699	0.0284389638	1.4413436339	1.1750589754	1.2461539868	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.5500000000	9.1569534840	661.9025685895
2.600000E+04	1.0497745796	0.1754676195	0.2285438004	0.8133234474	0.1425203967	0.8362668440	0.3937028849	1.3996824310	1.2604843821	1.1502769679	0.9203068809	1.4915091609	1.4408842242	1.3671161430	1.3245818446	1.2636369153	1.1810580159	1.0423974265	0.8937673482	3.675539E-16	1.0332319770	0.0313386896	1.4404594189	1.1806719516	1.2600864896	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.6000000000	9.1421551414	655.8833197925
2.800000E+04	1.0328570856	0.1721156530	0.2287630269	0.7993524363	0.1400736410	0.8225030676	0.3867240889	1.3978006216	1.2647137044	1.1367801618	0.9090473817	1.4834116818	1.4332294350	1.3527587488	1.3107589992	1.2491788635	1.1723121044	1.0235335681	0.8789845131	3.666873E-16	1.0100991484	0.0338319349	1.4326909508	1.1721898380	1.2643569870	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.6500000000	9.1326490541	649.9537528904
3.000000E+04	1.0129648095	0.1691705267	0.2292478453	0.7897070618	0.1382258740	0.8133351821	0.3824170133	1.3927309152	1.2681305239	1.1257119415	0.9015278624	1.4712413595	1.4235701768	1.3382625540	1.2977072052	1.2416769932	1.1699876226	1.0116068818	0.8695990440	3.950216E-16	0.9939754442	0.0361572498	1.4232980391	1.1693742579	1.2678934178	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7000000000	9.1267098154	644.4828448222
3.200000E+04	0.9947716545	0.1658829961	0.2291966885	0.7789051476	0.1361777200	0.8027767146	0.3765106764	1.3924670686	1.2743459709	1.1177540577	0.8956579290	1.4651265096	1.4187940209	1.3282360196	1.2883476539	1.2348686076	1.1676147484	0.9993831426	0.8593984839	3.901346E-16	0.9776119351	0.0381764749	1.4183398896	1.1668676352	1.2740176842	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.7500000000	9.1234477536	639.3774139116
3.400000E+04	0.9778139490	0.1625297409	0.2289789024	0.7679924650	0.1342548580	0.7919853538	0.3702809451	1.3934863519	1.2811485380	1.1112923157	0.8908190112	1.4607745081	1.4154504523	1.3207542903	1.2817020677	1.2269509588	1.1636246445	0.9883942138	0.8501747583	3.584802E-16	0.9615760600	0.0398912318	1.4152561059	1.1637686738	1.2807911589	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.8000000000	9.1223370532	634.6343353540
3.600000E+04	0.9611704844	0.1592034185	0.2286528397	0.7577973313	0.1324943876	0.7819019691	0.3644747804	1.3938122790	1.2870700328	1.1051422087	0.8862157101	1.4562800165	1.4122796254	1.3131604511	1.2746537203	1.2204987762	1.1608612290	0.9774180098	0.8408749282	3.594107E-16	0.9468038910	0.0412376673	1.4122113400	1.1605042935	1.2868684885	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.8500000000	9.1230309057	630.1130554340
3.800000E+04	0.9452788492	0.1560901749	0.2284453632	0.7487534129	0.1312037293	0.7729463488	0.3592465525	1.3930188378	1.2911144489	1.0979980488	0.8808367826	1.4511768620	1.4079732895	1.3047886510	1.2669415301	1.2132868939	1.1571763143	0.9678198855	0.8330288724	3.581104E-16	0.9334439791	0.0422640200	1.4074461860	1.1565295515	1.2907866557	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.9000000000	9.1252907387	625.8006999563
4.000000E+04	0.9295201409	0.1532664829	0.2284526053	0.7417842315	0.1304400506	0.7662387984	0.3559924431	1.3878496690	1.2917504092	1.0897975827	0.8750631790	1.4414230825	1.3999523356	1.2939704941	1.2567516866	1.2058666072	1.1530727377	0.9586995261	0.8259675293	3.541924E-16	0.9209491474	0.0430411625	1.3996570337	1.1521609938	1.2914851111	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.9500000000	9.1289540663	621.6275857759
4.200000E+04	0.9121293458	0.1503825927	0.2282997883	0.7362290753	0.1295824146	0.7608734347	0.3516562990	1.3846961617	1.2933558700	1.0834273067	0.8715438602	1.4340814997	1.3933315354	1.2847858334	1.2486499934	1.2028254236	1.1529761223	0.9543279664	0.8221511074	4.618177E-16	0.9126985624	0.0435460455	1.3926927186	1.1526403116	1.2928878623	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.0000000000	9.1339282282	617.6890194363
4.400000E+04	0.9023585611	0.1469623569	0.2271790184	0.7254053162	0.1284628194	0.7497626564	0.3460231865	1.3924250156	1.3048204712	1.0842509108	0.8709656862	1.4386270938	1.3988531861	1.2869891376	1.2508023085	1.1974349974	1.1495959826	0.9434992063	0.8122231618	3.534434E-16	0.8987283398	0.0437250497	1.3986458475	1.1498640416	1.3045105676	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.0500000000	9.1401886939	614.2197362665
4.600000E+04	0.8868960200	0.1445783787	0.2274797794	0.7220974354	0.1285381347	0.7468338761	0.3444583956	1.3817167295	1.2992459026	1.0738252708	0.8643068519	1.4241077608	1.3858719033	1.2728545761	1.2377331778	1.1903948923	1.1455219020	0.9388161673	0.8092108436	3.803067E-16	0.8916015067	0.0438961201	1.3855467393	1.1449507811	1.2988399789	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.1000000000	9.1477884873	610.4484719705
4.800000E+04	0.8771327720	0.1418294423	0.2273583681	0.7137156311	0.1281264641	0.7382460932	0.3398617900	1.3815378092	1.3014825841	1.0672898666	0.8589729363	1.4215445505	1.3832128162	1.2657405046	1.2305661941	1.1795114415	1.1372717583	0.9277872374	0.7999909951	3.483318E-16	0.8786042641	0.0437493295	1.3827933699	1.1369754113	1.3013241274	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.1500000000	9.1568630967	607.1349290669
