1999.9999999987	0.1227929468	0.4181648916	0.4181649134	7.3326120756	0.8422041943	7.0920667477	0.7198706485	0.1465048573	0.0877408044	0.0162783109	0.0097489558	0.1364430841	0.0757698177	0.0151603427	0.0084188688	0.0078058506	0.0095493551	0.0008673105	0.0010610174	0.3735478389	7.2536229809	425.1229573396	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.000000E+00	6.8027473487	425.3702893569
4000.0000000058	0.1239272296	0.4203806305	0.4186821424	7.2558936008	0.8414147294	7.0430304271	0.7267511466	0.1531139078	0.0903522543	0.0174692985	0.0103925282	0.1441193365	0.0796051197	0.0163752807	0.0090812266	0.0077399998	0.0094047534	0.0009408764	0.0011475200	0.3735478389	7.2956940996	421.5019477965	0.0039829662	0.0004708601	0.0045202491	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.0500000000	6.6766585360	421.6442097369
6000.0000000131	0.1251232535	0.4225792302	0.4192562308	7.1752525030	0.8404500340	6.9855145926	0.7326254725	0.1602996282	0.0931755085	0.0187359691	0.0110590453	0.1522822339	0.0835495951	0.0176755054	0.0097765139	0.0076959180	0.0092854676	0.0010152016	0.0012348149	0.3735478389	7.3563404614	417.9393091058	0.0083558749	0.0009253838	0.0093158962	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.1000000000	6.5488986400	417.9755015312
8000.0000000203	0.1290164850	0.4208318485	0.4157689027	6.9404707174	0.8324832883	6.7527579780	0.7241070274	0.1676388893	0.0965574675	0.0200738501	0.0118187934	0.1604552350	0.0878850290	0.0189966025	0.0105127159	0.0071836543	0.0086724385	0.0010772477	0.0013060775	0.3735478389	6.9419932334	413.0000000000	0.0132351574	0.0013378642	0.0145730216	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.1500000000	0.000000E+00	413.0000000000
9999.9999999947	0.1350520273	0.4166782221	0.4096759222	6.6057198639	0.8193205536	6.3967732600	0.7017600399	0.1862061601	0.1044340638	0.0227404438	0.0131264499	0.1788034160	0.0956554853	0.0216334630	0.0117845676	0.0074027441	0.0087785785	0.0011069808	0.0013418823	0.3735478389	7.0761312845	406.0000000000	0.0187265794	0.0016957186	0.0204222980	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.2000000000	0.000000E+00	406.0000000000
1.200000E+04	0.1418899758	0.4122418741	0.4031688506	6.2644894655	0.8045642286	6.0567723966	0.6861100552	0.1844892388	0.1048122137	0.0232278301	0.0136419597	0.1776847175	0.0967389053	0.0220971238	0.0122713295	0.0068045213	0.0080733084	0.0011307062	0.0013706302	0.3735478389	6.5219482871	399.0000000000	0.0248612815	0.0020091059	0.0268703874	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.2500000000	0.000000E+00	399.0000000000
1.400000E+04	0.1497342117	0.4074959323	0.3962206414	5.9080721388	0.7879118312	5.6803555358	0.6605152244	0.2018013376	0.1123931589	0.0259152654	0.0150034480	0.1956308363	0.1050589704	0.0247709306	0.0136154797	0.0061705013	0.0073341885	0.0011443347	0.0013879682	0.3735478389	5.9357264225	393.0000000000	0.0317105797	0.0022773952	0.0339879749	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.3000000000	0.000000E+00	393.0000000000
1.600000E+04	0.1588160341	0.4024995371	0.3888914917	5.5442515364	0.7690444272	5.2964270576	0.6326072606	0.2191283206	0.1200188604	0.0286961581	0.0164183062	0.2129276714	0.1127541028	0.0274290271	0.0149048622	0.0062006492	0.0072647576	0.0012671310	0.0015134440	0.3735478389	5.9770698489	386.0000000000	0.0393456580	0.0024997352	0.0418453932	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.3500000000	0.000000E+00	386.0000000000
1.800000E+04	0.1694350812	0.3972680467	0.3812052093	5.1654896954	0.7475958986	4.8988246648	0.6025347271	0.2352237178	0.1272232590	0.0314413127	0.0178379126	0.2297468507	0.1207796270	0.0301819387	0.0163312651	0.0054768671	0.0064436320	0.0012593740	0.0015066475	0.3735478389	5.3117284533	379.0000000000	0.0478245899	0.0026751981	0.0504997880	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4000000000	0.000000E+00	379.0000000000
2.000000E+04	0.1819565211	0.3918863346	0.3732654025	4.7791665649	0.7232119192	4.4948617508	0.5699538767	0.2501435943	0.1339968100	0.0341612198	0.0192612325	0.2447671253	0.1277454165	0.0329200143	0.0177737614	0.0053764690	0.0062513935	0.0012412055	0.0014874711	0.3735478389	5.1405275645	373.0000000000	0.0571609634	0.0028031995	0.0599641628	1.0000000000	1.0000000000	1.0000000000	1.0000000000	0.4500000000	0.000000E+00	373.0000000000
